"date","site","habitat","common_name","count"
"2-5-2000","B","riffle","Creek Chub",0
"2-5-2000","B","riffle","Fathead Minnow",0
"2-5-2000","B","riffle","Green Sunfish",0
"2-5-2000","B","riffle","Johnny Darter",0
"2-5-2000","B","riffle","Longear Sunfish",0
"2-5-2000","B","riffle","Orangespotted Sunfish",0
"2-5-2000","B","riffle","Orangethroated Darter",0
"2-5-2000","B","riffle","Red Shiner",0
"2-5-2000","B","riffle","Ringed Crayfish",0
"2-5-2000","B","riffle","Sand Shiner",0
"2-5-2000","B","riffle","Slender Madtom",0
"2-5-2000","B","riffle","Southern Redbelly Dace",0
"2-5-2000","B","riffle","Suckermouth Minnows",0
"2-5-2000","B","riffle","Water Nymph Crayfish",0
"2-5-2000","B","riffle","Western Mosquitofish",0
"2-5-2000","B","riffle","White Sucker",0
"2-5-2000","D","pool","Bluegill",0
"2-5-2000","D","pool","Bluntnose Minnow",0
"2-5-2000","D","pool","Carmine Shiner",0
"2-5-2000","D","pool","Central Stoneroller",65
"2-5-2000","D","pool","Common Shiner",0
"2-5-2000","D","pool","Creek Chub",31
"2-5-2000","D","pool","Fathead Minnow",0
"2-5-2000","D","pool","Green Sunfish",0
"2-5-2000","D","pool","Johnny Darter",0
"2-5-2000","D","pool","Longear Sunfish",0
"2-5-2000","D","pool","Orangespotted Sunfish",0
"2-5-2000","D","pool","Orangethroated Darter",0
"2-5-2000","D","pool","Red Shiner",0
"2-5-2000","D","pool","Ringed Crayfish",0
"2-5-2000","D","pool","Sand Shiner",0
"2-5-2000","D","pool","Slender Madtom",0
"2-5-2000","D","pool","Southern Redbelly Dace",0
"2-5-2000","D","pool","Suckermouth Minnows",0
"2-5-2000","D","pool","Water Nymph Crayfish",0
"2-5-2000","D","pool","Western Mosquitofish",0
"2-5-2000","D","pool","White Sucker",0
"4-5-2000","C","pool","Bluegill",0
"4-5-2000","C","pool","Bluntnose Minnow",0
"4-5-2000","C","pool","Carmine Shiner",0
"4-5-2000","C","pool","Central Stoneroller",22
"4-5-2000","C","pool","Common Shiner",0
"4-5-2000","C","pool","Creek Chub",0
"4-5-2000","C","pool","Fathead Minnow",0
"4-5-2000","C","pool","Green Sunfish",0
"4-5-2000","C","pool","Johnny Darter",0
"4-5-2000","C","pool","Longear Sunfish",0
"4-5-2000","C","pool","Orangespotted Sunfish",0
"4-5-2000","C","pool","Orangethroated Darter",4
"4-5-2000","C","pool","Red Shiner",0
"4-5-2000","C","pool","Ringed Crayfish",0
"4-5-2000","C","pool","Sand Shiner",0
"4-5-2000","C","pool","Slender Madtom",0
"4-5-2000","C","pool","Southern Redbelly Dace",63
"4-5-2000","C","pool","Suckermouth Minnows",0
"4-5-2000","C","pool","Water Nymph Crayfish",0
"4-5-2000","C","pool","Western Mosquitofish",0
"4-5-2000","C","pool","White Sucker",0
"30-8-2000","A","pool","Bluegill",0
"30-8-2000","A","pool","Bluntnose Minnow",0
"30-8-2000","A","pool","Carmine Shiner",0
"30-8-2000","A","pool","Central Stoneroller",162
"30-8-2000","A","pool","Common Shiner",5
"30-8-2000","A","pool","Creek Chub",122
"30-8-2000","A","pool","Fathead Minnow",0
"30-8-2000","A","pool","Green Sunfish",4
"30-8-2000","A","pool","Johnny Darter",0
"30-8-2000","A","pool","Longear Sunfish",0
"30-8-2000","A","pool","Orangespotted Sunfish",0
"30-8-2000","A","pool","Orangethroated Darter",3
"30-8-2000","A","pool","Red Shiner",17
"30-8-2000","A","pool","Ringed Crayfish",0
"30-8-2000","A","pool","Sand Shiner",0
"30-8-2000","A","pool","Slender Madtom",1
"30-8-2000","A","pool","Southern Redbelly Dace",509
"30-8-2000","A","pool","Suckermouth Minnows",0
"30-8-2000","A","pool","Water Nymph Crayfish",0
"30-8-2000","A","pool","Western Mosquitofish",2
"30-8-2000","A","pool","White Sucker",14
"30-8-2000","A","riffle","Bluegill",0
"30-8-2000","A","riffle","Bluntnose Minnow",0
"30-8-2000","A","riffle","Carmine Shiner",0
"30-8-2000","A","riffle","Central Stoneroller",51
"30-8-2000","A","riffle","Common Shiner",0
"30-8-2000","A","riffle","Creek Chub",29
"30-8-2000","A","riffle","Fathead Minnow",0
"30-8-2000","A","riffle","Green Sunfish",0
"30-8-2000","A","riffle","Johnny Darter",1
"30-8-2000","A","riffle","Longear Sunfish",0
"30-8-2000","A","riffle","Orangespotted Sunfish",0
"30-8-2000","A","riffle","Orangethroated Darter",84
"30-8-2000","A","riffle","Red Shiner",7
"30-8-2000","A","riffle","Ringed Crayfish",0
"30-8-2000","A","riffle","Sand Shiner",0
"30-8-2000","A","riffle","Slender Madtom",0
"30-8-2000","A","riffle","Southern Redbelly Dace",5
"30-8-2000","A","riffle","Suckermouth Minnows",0
"30-8-2000","A","riffle","Water Nymph Crayfish",0
"30-8-2000","A","riffle","Western Mosquitofish",0
"30-8-2000","A","riffle","White Sucker",0
"31-8-2000","C","pool","Bluegill",0
"31-8-2000","C","pool","Bluntnose Minnow",0
"31-8-2000","C","pool","Carmine Shiner",0
"31-8-2000","C","pool","Central Stoneroller",21
"31-8-2000","C","pool","Common Shiner",0
"31-8-2000","C","pool","Creek Chub",0
"31-8-2000","C","pool","Fathead Minnow",0
"31-8-2000","C","pool","Green Sunfish",0
"31-8-2000","C","pool","Johnny Darter",0
"31-8-2000","C","pool","Longear Sunfish",0
"31-8-2000","C","pool","Orangespotted Sunfish",0
"31-8-2000","C","pool","Orangethroated Darter",0
"31-8-2000","C","pool","Red Shiner",0
"31-8-2000","C","pool","Ringed Crayfish",0
"31-8-2000","C","pool","Sand Shiner",0
"31-8-2000","C","pool","Slender Madtom",0
"31-8-2000","C","pool","Southern Redbelly Dace",40
"31-8-2000","C","pool","Suckermouth Minnows",0
"31-8-2000","C","pool","Water Nymph Crayfish",0
"31-8-2000","C","pool","Western Mosquitofish",0
"31-8-2000","C","pool","White Sucker",0
"31-8-2000","D","pool","Bluegill",0
"31-8-2000","D","pool","Bluntnose Minnow",0
"31-8-2000","D","pool","Carmine Shiner",0
"31-8-2000","D","pool","Central Stoneroller",2
"31-8-2000","D","pool","Common Shiner",0
"31-8-2000","D","pool","Creek Chub",0
"31-8-2000","D","pool","Fathead Minnow",0
"31-8-2000","D","pool","Green Sunfish",0
"31-8-2000","D","pool","Johnny Darter",0
"31-8-2000","D","pool","Longear Sunfish",0
"31-8-2000","D","pool","Orangespotted Sunfish",0
"31-8-2000","D","pool","Orangethroated Darter",0
"31-8-2000","D","pool","Red Shiner",0
"31-8-2000","D","pool","Ringed Crayfish",0
"31-8-2000","D","pool","Sand Shiner",0
"31-8-2000","D","pool","Slender Madtom",0
"31-8-2000","D","pool","Southern Redbelly Dace",0
"31-8-2000","D","pool","Suckermouth Minnows",0
"31-8-2000","D","pool","Water Nymph Crayfish",0
"31-8-2000","D","pool","Western Mosquitofish",0
"31-8-2000","D","pool","White Sucker",0
"27-8-2001","A","pool","Bluegill",0
"27-8-2001","A","pool","Bluntnose Minnow",0
"27-8-2001","A","pool","Carmine Shiner",0
"27-8-2001","A","pool","Central Stoneroller",26
"27-8-2001","A","pool","Common Shiner",0
"27-8-2001","A","pool","Creek Chub",15
"27-8-2001","A","pool","Fathead Minnow",0
"27-8-2001","A","pool","Green Sunfish",0
"27-8-2001","A","pool","Johnny Darter",1
"27-8-2001","A","pool","Longear Sunfish",0
"27-8-2001","A","pool","Orangespotted Sunfish",0
"27-8-2001","A","pool","Orangethroated Darter",7
"27-8-2001","A","pool","Red Shiner",0
"27-8-2001","A","pool","Ringed Crayfish",0
"27-8-2001","A","pool","Sand Shiner",0
"27-8-2001","A","pool","Slender Madtom",1
"27-8-2001","A","pool","Southern Redbelly Dace",56
"27-8-2001","A","pool","Suckermouth Minnows",0
"27-8-2001","A","pool","Water Nymph Crayfish",0
"27-8-2001","A","pool","Western Mosquitofish",0
"27-8-2001","A","pool","White Sucker",8
"27-8-2001","A","riffle","Bluegill",0
"27-8-2001","A","riffle","Bluntnose Minnow",0
"27-8-2001","A","riffle","Carmine Shiner",0
"27-8-2001","A","riffle","Central Stoneroller",0
"27-8-2001","A","riffle","Common Shiner",0
"27-8-2001","A","riffle","Creek Chub",0
"27-8-2001","A","riffle","Fathead Minnow",0
"27-8-2001","A","riffle","Green Sunfish",0
"27-8-2001","A","riffle","Johnny Darter",0
"27-8-2001","A","riffle","Longear Sunfish",0
"27-8-2001","A","riffle","Orangespotted Sunfish",0
"27-8-2001","A","riffle","Orangethroated Darter",40
"27-8-2001","A","riffle","Red Shiner",0
"27-8-2001","A","riffle","Ringed Crayfish",0
"27-8-2001","A","riffle","Sand Shiner",0
"27-8-2001","A","riffle","Slender Madtom",0
"27-8-2001","A","riffle","Southern Redbelly Dace",0
"27-8-2001","A","riffle","Suckermouth Minnows",0
"27-8-2001","A","riffle","Water Nymph Crayfish",0
"27-8-2001","A","riffle","Western Mosquitofish",0
"27-8-2001","A","riffle","White Sucker",0
"27-8-2001","C","pool","Bluegill",0
"27-8-2001","C","pool","Bluntnose Minnow",0
"27-8-2001","C","pool","Carmine Shiner",0
"27-8-2001","C","pool","Central Stoneroller",2
"27-8-2001","C","pool","Common Shiner",0
"27-8-2001","C","pool","Creek Chub",2
"27-8-2001","C","pool","Fathead Minnow",0
"27-8-2001","C","pool","Green Sunfish",0
"27-8-2001","C","pool","Johnny Darter",0
"27-8-2001","C","pool","Longear Sunfish",0
"27-8-2001","C","pool","Orangespotted Sunfish",0
"27-8-2001","C","pool","Orangethroated Darter",2
"27-8-2001","C","pool","Red Shiner",0
"27-8-2001","C","pool","Ringed Crayfish",0
"27-8-2001","C","pool","Sand Shiner",0
"27-8-2001","C","pool","Slender Madtom",0
"27-8-2001","C","pool","Southern Redbelly Dace",2
"27-8-2001","C","pool","Suckermouth Minnows",0
"27-8-2001","C","pool","Water Nymph Crayfish",0
"27-8-2001","C","pool","Western Mosquitofish",0
"27-8-2001","C","pool","White Sucker",0
"27-8-2001","D","pool","Bluegill",0
"27-8-2001","D","pool","Bluntnose Minnow",0
"27-8-2001","D","pool","Carmine Shiner",0
"27-8-2001","D","pool","Central Stoneroller",14
"27-8-2001","D","pool","Common Shiner",0
"27-8-2001","D","pool","Creek Chub",0
"27-8-2001","D","pool","Fathead Minnow",0
"27-8-2001","D","pool","Green Sunfish",0
"27-8-2001","D","pool","Johnny Darter",0
"27-8-2001","D","pool","Longear Sunfish",0
"27-8-2001","D","pool","Orangespotted Sunfish",0
"27-8-2001","D","pool","Orangethroated Darter",0
"27-8-2001","D","pool","Red Shiner",0
"27-8-2001","D","pool","Ringed Crayfish",0
"27-8-2001","D","pool","Sand Shiner",0
"27-8-2001","D","pool","Slender Madtom",0
"27-8-2001","D","pool","Southern Redbelly Dace",0
"27-8-2001","D","pool","Suckermouth Minnows",0
"27-8-2001","D","pool","Water Nymph Crayfish",0
"27-8-2001","D","pool","Western Mosquitofish",0
"27-8-2001","D","pool","White Sucker",0
"10-11-2001","A","pool","Bluegill",0
"10-11-2001","A","pool","Bluntnose Minnow",0
"10-11-2001","A","pool","Carmine Shiner",0
"10-11-2001","A","pool","Central Stoneroller",13
"10-11-2001","A","pool","Common Shiner",0
"10-11-2001","A","pool","Creek Chub",7
"10-11-2001","A","pool","Fathead Minnow",0
"10-11-2001","A","pool","Green Sunfish",0
"10-11-2001","A","pool","Johnny Darter",0
"10-11-2001","A","pool","Longear Sunfish",0
"10-11-2001","A","pool","Orangespotted Sunfish",0
"10-11-2001","A","pool","Orangethroated Darter",17
"10-11-2001","A","pool","Red Shiner",0
"10-11-2001","A","pool","Ringed Crayfish",0
"10-11-2001","A","pool","Sand Shiner",0
"10-11-2001","A","pool","Slender Madtom",0
"10-11-2001","A","pool","Southern Redbelly Dace",67
"10-11-2001","A","pool","Suckermouth Minnows",0
"10-11-2001","A","pool","Water Nymph Crayfish",0
"10-11-2001","A","pool","Western Mosquitofish",0
"10-11-2001","A","pool","White Sucker",4
"10-11-2001","A","riffle","Bluegill",0
"10-11-2001","A","riffle","Bluntnose Minnow",0
"10-11-2001","A","riffle","Carmine Shiner",0
"10-11-2001","A","riffle","Central Stoneroller",0
"10-11-2001","A","riffle","Common Shiner",0
"10-11-2001","A","riffle","Creek Chub",0
"10-11-2001","A","riffle","Fathead Minnow",0
"10-11-2001","A","riffle","Green Sunfish",0
"10-11-2001","A","riffle","Johnny Darter",0
"10-11-2001","A","riffle","Longear Sunfish",0
"10-11-2001","A","riffle","Orangespotted Sunfish",0
"10-11-2001","A","riffle","Orangethroated Darter",3
"10-11-2001","A","riffle","Red Shiner",0
"10-11-2001","A","riffle","Ringed Crayfish",0
"10-11-2001","A","riffle","Sand Shiner",0
"10-11-2001","A","riffle","Slender Madtom",0
"10-11-2001","A","riffle","Southern Redbelly Dace",0
"10-11-2001","A","riffle","Suckermouth Minnows",0
"10-11-2001","A","riffle","Water Nymph Crayfish",0
"10-11-2001","A","riffle","Western Mosquitofish",0
"10-11-2001","A","riffle","White Sucker",0
"10-11-2001","C","pool","Bluegill",0
"10-11-2001","C","pool","Bluntnose Minnow",0
"10-11-2001","C","pool","Carmine Shiner",0
"10-11-2001","C","pool","Central Stoneroller",33
"10-11-2001","C","pool","Common Shiner",0
"10-11-2001","C","pool","Creek Chub",0
"10-11-2001","C","pool","Fathead Minnow",0
"10-11-2001","C","pool","Green Sunfish",0
"10-11-2001","C","pool","Johnny Darter",0
"10-11-2001","C","pool","Longear Sunfish",0
"10-11-2001","C","pool","Orangespotted Sunfish",0
"10-11-2001","C","pool","Orangethroated Darter",5
"10-11-2001","C","pool","Red Shiner",0
"10-11-2001","C","pool","Ringed Crayfish",0
"10-11-2001","C","pool","Sand Shiner",0
"10-11-2001","C","pool","Slender Madtom",0
"10-11-2001","C","pool","Southern Redbelly Dace",28
"10-11-2001","C","pool","Suckermouth Minnows",0
"10-11-2001","C","pool","Water Nymph Crayfish",0
"10-11-2001","C","pool","Western Mosquitofish",0
"10-11-2001","C","pool","White Sucker",0
"10-11-2001","D","pool","Bluegill",0
"10-11-2001","D","pool","Bluntnose Minnow",0
"10-11-2001","D","pool","Carmine Shiner",0
"10-11-2001","D","pool","Central Stoneroller",9
"10-11-2001","D","pool","Common Shiner",0
"10-11-2001","D","pool","Creek Chub",3
"10-11-2001","D","pool","Fathead Minnow",0
"10-11-2001","D","pool","Green Sunfish",0
"10-11-2001","D","pool","Johnny Darter",0
"10-11-2001","D","pool","Longear Sunfish",0
"10-11-2001","D","pool","Orangespotted Sunfish",0
"10-11-2001","D","pool","Orangethroated Darter",0
"10-11-2001","D","pool","Red Shiner",0
"10-11-2001","D","pool","Ringed Crayfish",0
"10-11-2001","D","pool","Sand Shiner",0
"10-11-2001","D","pool","Slender Madtom",0
"10-11-2001","D","pool","Southern Redbelly Dace",0
"10-11-2001","D","pool","Suckermouth Minnows",0
"10-11-2001","D","pool","Water Nymph Crayfish",0
"10-11-2001","D","pool","Western Mosquitofish",0
"10-11-2001","D","pool","White Sucker",0
"9-3-2002","C","pool","Bluegill",0
"9-3-2002","C","pool","Bluntnose Minnow",0
"9-3-2002","C","pool","Carmine Shiner",0
"9-3-2002","C","pool","Central Stoneroller",5
"9-3-2002","C","pool","Common Shiner",0
"9-3-2002","C","pool","Creek Chub",0
"9-3-2002","C","pool","Fathead Minnow",0
"9-3-2002","C","pool","Green Sunfish",0
"9-3-2002","C","pool","Johnny Darter",0
"9-3-2002","C","pool","Longear Sunfish",0
"9-3-2002","C","pool","Orangespotted Sunfish",0
"9-3-2002","C","pool","Orangethroated Darter",4
"9-3-2002","C","pool","Red Shiner",0
"9-3-2002","C","pool","Ringed Crayfish",0
"9-3-2002","C","pool","Sand Shiner",0
"9-3-2002","C","pool","Slender Madtom",0
"9-3-2002","C","pool","Southern Redbelly Dace",24
"9-3-2002","C","pool","Suckermouth Minnows",0
"9-3-2002","C","pool","Water Nymph Crayfish",0
"9-3-2002","C","pool","Western Mosquitofish",0
"9-3-2002","C","pool","White Sucker",0
"14-3-2002","A","pool","Bluegill",0
"14-3-2002","A","pool","Bluntnose Minnow",1
"14-3-2002","A","pool","Carmine Shiner",0
"14-3-2002","A","pool","Central Stoneroller",11
"14-3-2002","A","pool","Common Shiner",1
"14-3-2002","A","pool","Creek Chub",1
"14-3-2002","A","pool","Fathead Minnow",0
"14-3-2002","A","pool","Green Sunfish",0
"14-3-2002","A","pool","Johnny Darter",4
"14-3-2002","A","pool","Longear Sunfish",0
"14-3-2002","A","pool","Orangespotted Sunfish",0
"14-3-2002","A","pool","Orangethroated Darter",105
"14-3-2002","A","pool","Red Shiner",0
"14-3-2002","A","pool","Ringed Crayfish",0
"14-3-2002","A","pool","Sand Shiner",0
"14-3-2002","A","pool","Slender Madtom",0
"14-3-2002","A","pool","Southern Redbelly Dace",171
"14-3-2002","A","pool","Suckermouth Minnows",0
"14-3-2002","A","pool","Water Nymph Crayfish",0
"14-3-2002","A","pool","Western Mosquitofish",0
"14-3-2002","A","pool","White Sucker",1
"14-3-2002","A","riffle","Bluegill",0
"14-3-2002","A","riffle","Bluntnose Minnow",0
"14-3-2002","A","riffle","Carmine Shiner",0
"14-3-2002","A","riffle","Central Stoneroller",0
"14-3-2002","A","riffle","Common Shiner",0
"14-3-2002","A","riffle","Creek Chub",0
"14-3-2002","A","riffle","Fathead Minnow",0
"14-3-2002","A","riffle","Green Sunfish",0
"14-3-2002","A","riffle","Johnny Darter",0
"14-3-2002","A","riffle","Longear Sunfish",0
"14-3-2002","A","riffle","Orangespotted Sunfish",0
"14-3-2002","A","riffle","Orangethroated Darter",0
"14-3-2002","A","riffle","Red Shiner",0
"14-3-2002","A","riffle","Ringed Crayfish",0
"14-3-2002","A","riffle","Sand Shiner",0
"14-3-2002","A","riffle","Slender Madtom",0
"14-3-2002","A","riffle","Southern Redbelly Dace",21
"14-3-2002","A","riffle","Suckermouth Minnows",0
"14-3-2002","A","riffle","Water Nymph Crayfish",0
"14-3-2002","A","riffle","Western Mosquitofish",0
"14-3-2002","A","riffle","White Sucker",0
"17-5-2002","A","riffle","Bluegill",0
"17-5-2002","A","riffle","Bluntnose Minnow",0
"17-5-2002","A","riffle","Carmine Shiner",0
"17-5-2002","A","riffle","Central Stoneroller",0
"17-5-2002","A","riffle","Common Shiner",0
"17-5-2002","A","riffle","Creek Chub",0
"17-5-2002","A","riffle","Fathead Minnow",0
"17-5-2002","A","riffle","Green Sunfish",0
"17-5-2002","A","riffle","Johnny Darter",0
"17-5-2002","A","riffle","Longear Sunfish",0
"17-5-2002","A","riffle","Orangespotted Sunfish",0
"17-5-2002","A","riffle","Orangethroated Darter",6
"17-5-2002","A","riffle","Red Shiner",0
"17-5-2002","A","riffle","Ringed Crayfish",0
"17-5-2002","A","riffle","Sand Shiner",0
"17-5-2002","A","riffle","Slender Madtom",0
"17-5-2002","A","riffle","Southern Redbelly Dace",0
"17-5-2002","A","riffle","Suckermouth Minnows",0
"17-5-2002","A","riffle","Water Nymph Crayfish",0
"17-5-2002","A","riffle","Western Mosquitofish",0
"17-5-2002","A","riffle","White Sucker",0
"21-5-2002","C","pool","Bluegill",0
"21-5-2002","C","pool","Bluntnose Minnow",0
"21-5-2002","C","pool","Carmine Shiner",0
"21-5-2002","C","pool","Central Stoneroller",10
"21-5-2002","C","pool","Common Shiner",0
"21-5-2002","C","pool","Creek Chub",0
"21-5-2002","C","pool","Fathead Minnow",0
"21-5-2002","C","pool","Green Sunfish",0
"21-5-2002","C","pool","Johnny Darter",0
"21-5-2002","C","pool","Longear Sunfish",0
"21-5-2002","C","pool","Orangespotted Sunfish",0
"21-5-2002","C","pool","Orangethroated Darter",1
"21-5-2002","C","pool","Red Shiner",0
"21-5-2002","C","pool","Ringed Crayfish",0
"21-5-2002","C","pool","Sand Shiner",0
"21-5-2002","C","pool","Slender Madtom",0
"21-5-2002","C","pool","Southern Redbelly Dace",16
"21-5-2002","C","pool","Suckermouth Minnows",0
"21-5-2002","C","pool","Water Nymph Crayfish",0
"21-5-2002","C","pool","Western Mosquitofish",0
"21-5-2002","C","pool","White Sucker",0
"21-5-2002","D","pool","Bluegill",0
"21-5-2002","D","pool","Bluntnose Minnow",0
"21-5-2002","D","pool","Carmine Shiner",0
"21-5-2002","D","pool","Central Stoneroller",1
"21-5-2002","D","pool","Common Shiner",0
"21-5-2002","D","pool","Creek Chub",3
"21-5-2002","D","pool","Fathead Minnow",0
"21-5-2002","D","pool","Green Sunfish",0
"21-5-2002","D","pool","Johnny Darter",0
"21-5-2002","D","pool","Longear Sunfish",0
"21-5-2002","D","pool","Orangespotted Sunfish",0
"21-5-2002","D","pool","Orangethroated Darter",0
"21-5-2002","D","pool","Red Shiner",0
"21-5-2002","D","pool","Ringed Crayfish",0
"21-5-2002","D","pool","Sand Shiner",0
